https://www.immoweb.be/fr/annonce/appartement/a-vendre/wilrijk/2610/20670526,20670526,WILRIJK,2610,N/A,APARTMENT,APARTMENT,FOR_SALE,"120 m²
mètres carrés",SEMI_EQUIPPED,N/A,False,"12 m²
mètres carrés",N/A,N/A,N/A,N/A,N/A
https://www.immoweb.be/fr/annonce/appartement/a-vendre/turnhout/2300/20669267,20669267,TURNHOUT,2300,N/A,APARTMENT,APARTMENT,FOR_SALE,"141 m²
mètres carrés",SEMI_EQUIPPED,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A
https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/20671866,20671866,Ixelles,1050,N/A,APARTMENT,APARTMENT,FOR_SALE,"156 m²
mètres carrés",INSTALLED,Non,False,N/A,N/A,False,N/A,N/A,N/A
https://www.immoweb.be/fr/annonce/maison/a-vendre/halle/1500/20674742,20674742,HALLE,1500,N/A,HOUSE,HOUSE,FOR_SALE,"123 m²
mètres carrés",INSTALLED,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A
https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/geraardsbergen/9506/20673478,20673478,GERAARDSBERGEN,9506,N/A,HOUSE,MIXED_USE_BUILDING,FOR_SALE,"256 m²
mètres carrés",INSTALLED,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A
https://www.immoweb.be/fr/annonce/appartement/a-vendre/duffel/2570/20671082,20671082,DUFFEL,2570,N/A,APARTMENT,APARTMENT,FOR_SALE,"78 m²
mètres carrés",SEMI_EQUIPPED,N/A,False,"2 m²
mètres carrés",N/A,N/A,N/A,N/A,N/A
https://www.immoweb.be/fr/annonce/appartement/a-vendre/berchem/2600/20670779,20670779,BERCHEM,2600,N/A,APARTMENT,APARTMENT,FOR_SALE,"99 m²
mètres carrés",INSTALLED,N/A,False,"4 m²
mètres carrés",N/A,N/A,N/A,N/A,N/A
https://www.immoweb.be/fr/annonce/appartement/a-vendre/tubize/1480/20672107,20672107,Tubize,1480,N/A,APARTMENT,APARTMENT,FOR_SALE,"81 m²
mètres carrés",SEMI_EQUIPPED,Non,False,N/A,N/A,False,N/A,N/A,N/A
https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-kwintens-lennik/1750/20672710,20672710,SINT-KWINTENS-LENNIK,1750,N/A,APARTMENT,APARTMENT,FOR_SALE,"138 m²
mètres carrés",SEMI_EQUIPPED,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/anderlecht/1070/20671851,20671851,Anderlecht,1070,132350,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,17,N/A,N/A,False,N/A,N/A,N/A,17,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/namur/5000/20671377,20671377,Namur,5000,189000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,48,N/A,N/A,False,N/A,N/A,N/A,49,3,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/gembloux/5032/20670138,20670138,Gembloux,5032,190000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,45,N/A,N/A,False,N/A,N/A,N/A,45,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/forest/1190/20671694,20671694,Forest,1190,199000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,40,N/A,N/A,False,N/A,N/A,N/A,40,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/evere/1140/20671779,20671779,Evere,1140,206000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,36,N/A,N/A,False,N/A,N/A,N/A,36,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/namur/5000/20669815,20669815,Namur,5000,219000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,40,N/A,N/A,False,N/A,N/A,N/A,98,2,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/namur/5000/20669577,20669577,Namur,5000,219000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,40,N/A,N/A,False,N/A,N/A,N/A,61,2,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/evere/1140/20671977,20671977,Evere,1140,221000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,44,N/A,N/A,False,N/A,N/A,N/A,48,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/bruxelles/1000/20671876,20671876,Bruxelles,1000,223500,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,22,N/A,N/A,False,N/A,N/A,N/A,25,0,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/ixelles/1050/20671915,20671915,Ixelles,1050,223500,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,22,N/A,N/A,False,N/A,N/A,N/A,25,0,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/auderghem/1160/20672060,20672060,Auderghem,1160,225000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,34,N/A,N/A,False,N/A,N/A,N/A,34,4,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/namur/5000/20669724,20669724,Namur,5000,237000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,62,N/A,N/A,False,N/A,N/A,N/A,75,4,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/woluwe-saint-lambert/1200/20670339,20670339,Woluwe-Saint-Lambert,1200,249500,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,47,N/A,N/A,False,N/A,N/A,N/A,47,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/diest/3290/20672486,20672486,DIEST,3290,255000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,74,N/A,N/A,False,N/A,N/A,N/A,75,3,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/namur/5000/20670960,20670960,Namur,5000,257000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,77,N/A,N/A,False,N/A,N/A,N/A,98,N/A,N/A
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/bruxelles/1000/20671636,20671636,Bruxelles,1000,260000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,40,N/A,N/A,False,N/A,N/A,N/A,40,1,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/ukkel/1180/20671264,20671264,Ukkel,1180,270000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,53,N/A,N/A,False,N/A,N/A,N/A,81,3,1
