Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of good,Number of facades,Swimming pool,State of building,Construction Year
20658989.0,Liège,4020.0,250000.0,HOUSE,APARTMENT_BLOCK,Regular,6.0,198.0,1.0,0.0,0.0,0.0,0.0,200.0,3.0,0.0,GOOD,0.0
20658988.0,Seraing Boncelles,4100.0,189000.0,HOUSE,HOUSE,Regular,2.0,114.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,AS_NEW,0.0
20658987.0,Bierbeek,3360.0,1349000.0,HOUSE,VILLA,Regular,6.0,509.0,1.0,0.0,0.0,0.0,1.0,6125.0,4.0,0.0,AS_NEW,0.0
20658986.0,Bressoux,4020.0,150000.0,HOUSE,HOUSE,Regular,5.0,182.0,1.0,0.0,0.0,0.0,1.0,169.0,2.0,0.0,TO_RENOVATE,0.0
20658985.0,Gent,9000.0,320000.0,HOUSE,HOUSE,Regular,4.0,153.0,1.0,0.0,0.0,0.0,0.0,120.0,2.0,0.0,GOOD,0.0
20658975.0,NIVELLES,1400.0,245000.0,HOUSE,HOUSE,Regular,3.0,158.0,1.0,0.0,0.0,21.0,0.0,110.0,2.0,0.0,GOOD,0.0
20598629.0,Nassogne,6950.0,250000.0,HOUSE,HOUSE,Regular,6.0,204.0,1.0,0.0,0.0,0.0,0.0,1390.0,4.0,0.0,TO_RENOVATE,0.0
20658966.0,Woluwe-Saint-Pierre,1150.0,975000.0,HOUSE,TOWN_HOUSE,Regular,4.0,336.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,AS_NEW,0.0
20658963.0,AUVELAIS,5060.0,375000.0,HOUSE,HOUSE,Regular,4.0,335.0,0.0,0.0,1.0,0.0,0.0,550.0,4.0,0.0,,0.0
20658958.0,Bredene,8450.0,595000.0,HOUSE,VILLA,Regular,3.0,177.0,0.0,0.0,0.0,0.0,0.0,653.0,4.0,0.0,,0.0
20658956.0,WILLEBROEK,2830.0,479000.0,HOUSE,HOUSE,Regular,3.0,111.0,0.0,0.0,1.0,0.0,0.0,1379.0,4.0,0.0,GOOD,0.0
20658954.0,Waimes,4950.0,600000.0,HOUSE,EXCEPTIONAL_PROPERTY,Regular,6.0,290.0,1.0,0.0,1.0,20.0,0.0,1300.0,3.0,0.0,,0.0
20658950.0,BOOISCHOT,2221.0,469000.0,HOUSE,HOUSE,Regular,3.0,145.0,1.0,0.0,0.0,0.0,1.0,1000.0,4.0,0.0,JUST_RENOVATED,0.0
20235254.0,Geraardsbergen,9500.0,411291.0,HOUSE,HOUSE,Regular,3.0,189.0,0.0,0.0,0.0,0.0,0.0,527.0,3.0,0.0,,0.0
20233696.0,Herzele,9550.0,349000.0,HOUSE,HOUSE,Regular,3.0,198.0,1.0,0.0,1.0,20.0,1.0,280.0,3.0,0.0,JUST_RENOVATED,0.0
20221681.0,Geraardsbergen,9500.0,255000.0,HOUSE,HOUSE,Regular,1.0,94.0,1.0,0.0,0.0,0.0,0.0,116.0,3.0,0.0,GOOD,0.0
20220571.0,Aalst,9300.0,449000.0,HOUSE,HOUSE,Regular,3.0,148.0,1.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,AS_NEW,0.0
20217568.0,Lede,9340.0,516319.0,HOUSE,HOUSE,Regular,3.0,245.0,0.0,0.0,0.0,0.0,0.0,895.0,3.0,0.0,,0.0
20217567.0,Lede,9340.0,480291.0,HOUSE,HOUSE,Regular,3.0,189.0,0.0,0.0,0.0,0.0,0.0,770.0,3.0,0.0,,0.0
20217566.0,Lede,9340.0,535810.0,HOUSE,HOUSE,Regular,3.0,246.0,0.0,0.0,0.0,0.0,0.0,1060.0,3.0,0.0,,0.0
20217562.0,Lede,9340.0,523216.0,HOUSE,HOUSE,Regular,2.0,257.0,0.0,0.0,0.0,0.0,0.0,990.0,3.0,0.0,,0.0
20217561.0,Lede,9340.0,485523.0,HOUSE,HOUSE,Regular,3.0,189.0,0.0,0.0,0.0,0.0,0.0,1085.0,3.0,0.0,,0.0
10433175.0,Ninove,9400.0,849000.0,HOUSE,MIXED_USE_BUILDING,Regular,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,TO_RENOVATE,0.0
20658948.0,Kortrijk Kooigem,8510.0,480000.0,HOUSE,VILLA,Regular,3.0,267.0,1.0,0.0,0.0,0.0,1.0,1177.0,4.0,0.0,GOOD,0.0
20652517.0,LA LOUVIÈRE,7100.0,109000.0,HOUSE,TOWN_HOUSE,Regular,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,TO_RENOVATE,0.0
20658941.0,Merbesle-Château Merbes-Sainte-Marie,6567.0,298000.0,HOUSE,EXCEPTIONAL_PROPERTY,Regular,5.0,425.0,1.0,0.0,0.0,0.0,1.0,3984.0,4.0,0.0,GOOD,0.0
20658939.0,BONLEZ,1325.0,395000.0,HOUSE,HOUSE,Regular,3.0,146.0,1.0,0.0,0.0,0.0,0.0,504.0,2.0,0.0,,0.0
20658938.0,DIEPENBEEK,3590.0,540000.0,HOUSE,HOUSE,Regular,4.0,352.0,1.0,0.0,0.0,0.0,0.0,5475.0,,0.0,GOOD,0.0
20658937.0,Brugge,8000.0,775000.0,HOUSE,MANSION,Regular,4.0,160.0,1.0,0.0,0.0,4.0,0.0,49.0,3.0,0.0,AS_NEW,0.0
20517353.0,Bruxelles,1000.0,960000.0,HOUSE,MIXED_USE_BUILDING,Regular,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,TO_BE_DONE_UP,0.0
20658924.0,WUUSTWEZEL,2990.0,299000.0,HOUSE,HOUSE,Regular,1.0,70.0,0.0,0.0,0.0,0.0,0.0,2485.0,4.0,0.0,GOOD,0.0
20658912.0,Zelzate,9060.0,500000.0,HOUSE,HOUSE,Regular,7.0,280.0,0.0,0.0,0.0,0.0,0.0,336.0,4.0,0.0,AS_NEW,0.0
20658906.0,WAREMME,4300.0,165000.0,HOUSE,FARMHOUSE,Regular,4.0,230.0,0.0,0.0,0.0,91.0,1.0,880.0,2.0,0.0,TO_RENOVATE,0.0
20658905.0,WAREMME,4300.0,175000.0,HOUSE,FARMHOUSE,Regular,4.0,183.0,0.0,0.0,0.0,111.0,1.0,1596.0,2.0,0.0,TO_RENOVATE,0.0
20658903.0,HOMBOURG,4852.0,250000.0,HOUSE,COUNTRY_COTTAGE,Regular,4.0,300.0,0.0,0.0,0.0,50.0,1.0,8000.0,,0.0,TO_RENOVATE,0.0
20658890.0,Destelbergen,9070.0,349000.0,HOUSE,HOUSE,Regular,2.0,155.0,1.0,0.0,0.0,10.0,1.0,150.0,2.0,0.0,GOOD,0.0
20658886.0,Heusden-Zolder,3550.0,425000.0,HOUSE,HOUSE,Regular,5.0,184.0,1.0,0.0,0.0,0.0,0.0,746.0,4.0,1.0,GOOD,0.0
20658885.0,MEISE,1861.0,675000.0,HOUSE,HOUSE,Regular,4.0,170.0,1.0,0.0,0.0,0.0,0.0,1721.0,4.0,0.0,GOOD,0.0
20658870.0,BEGIJNENDIJK,3130.0,343000.0,HOUSE,HOUSE,Regular,4.0,198.0,1.0,0.0,0.0,0.0,0.0,580.0,4.0,0.0,,0.0
20658864.0,Bierbeek,3360.0,345000.0,HOUSE,HOUSE,Regular,2.0,134.0,0.0,0.0,0.0,0.0,0.0,418.0,4.0,0.0,TO_RENOVATE,0.0
20658853.0,Brugge,8000.0,675000.0,HOUSE,MANSION,Regular,4.0,,0.0,0.0,0.0,0.0,0.0,227.0,4.0,0.0,GOOD,0.0
20658848.0,Hooglede,8830.0,382500.0,HOUSE,VILLA,Regular,3.0,,0.0,0.0,0.0,0.0,0.0,679.0,4.0,0.0,GOOD,0.0
10900679.0,Nieuwenhove,9506.0,561504.0,HOUSE,HOUSE,Regular,3.0,190.0,0.0,0.0,0.0,0.0,0.0,725.0,4.0,0.0,,0.0
20194452.0,Aalst,9300.0,269000.0,HOUSE,HOUSE,Regular,3.0,81.0,1.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,JUST_RENOVATED,0.0
20189684.0,Herzele,9550.0,279000.0,HOUSE,HOUSE,Regular,3.0,203.0,1.0,0.0,1.0,15.0,1.0,284.0,3.0,0.0,GOOD,0.0
20189682.0,Herzele,9552.0,279000.0,HOUSE,HOUSE,Regular,3.0,203.0,1.0,0.0,1.0,15.0,1.0,284.0,3.0,0.0,GOOD,0.0
10050611.0,Ninove,9400.0,195000.0,HOUSE,HOUSE,Regular,4.0,,0.0,0.0,0.0,0.0,0.0,196.0,2.0,0.0,TO_RENOVATE,0.0
20184642.0,Ninove,9400.0,545000.0,HOUSE,HOUSE,Regular,4.0,320.0,1.0,0.0,0.0,0.0,0.0,921.0,4.0,1.0,GOOD,0.0
20182998.0,Geraardsbergen,9500.0,215000.0,HOUSE,HOUSE,Regular,4.0,183.0,1.0,0.0,0.0,0.0,0.0,410.0,2.0,0.0,TO_BE_DONE_UP,0.0
20182533.0,Herzele,9550.0,355729.0,HOUSE,HOUSE,Regular,3.0,120.0,1.0,0.0,0.0,15.0,0.0,211.0,2.0,0.0,,0.0
20182532.0,Herzele,9550.0,355729.0,HOUSE,HOUSE,Regular,3.0,120.0,1.0,0.0,0.0,15.0,0.0,200.0,2.0,0.0,,0.0
20176505.0,AALST,9300.0,165000.0,HOUSE,HOUSE,Regular,2.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TO_RENOVATE,0.0
20175816.0,Aalst,9300.0,319500.0,HOUSE,HOUSE,Regular,3.0,178.0,1.0,0.0,0.0,0.0,0.0,583.0,2.0,0.0,GOOD,0.0
10290750.0,Hofstade,9308.0,508508.0,HOUSE,HOUSE,Regular,3.0,175.0,0.0,0.0,0.0,0.0,1.0,440.0,4.0,0.0,,0.0
20163483.0,Herzele,9550.0,459000.0,HOUSE,HOUSE,Regular,3.0,240.0,1.0,0.0,1.0,21.0,1.0,620.0,3.0,0.0,JUST_RENOVATED,0.0
20161320.0,AALST,9300.0,1250000.0,HOUSE,HOUSE,Regular,6.0,391.0,1.0,0.0,0.0,30.0,1.0,593.0,2.0,0.0,AS_NEW,0.0
20157491.0,AALST,9300.0,285000.0,HOUSE,APARTMENT_BLOCK,Regular,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,GOOD,0.0
20151536.0,Lede,9340.0,165000.0,HOUSE,HOUSE,Regular,3.0,98.0,1.0,0.0,0.0,0.0,0.0,103.0,2.0,0.0,TO_RENOVATE,0.0
20658836.0,KAPELLEN,2950.0,470000.0,HOUSE,HOUSE,Regular,2.0,146.0,1.0,0.0,0.0,0.0,0.0,1403.0,4.0,0.0,GOOD,0.0
20658616.0,Laakdal,2431.0,414000.0,HOUSE,HOUSE,Regular,3.0,,0.0,0.0,0.0,0.0,1.0,489.0,3.0,0.0,AS_NEW,0.0
20658835.0,Nivelles,1400.0,385000.0,HOUSE,HOUSE,Regular,3.0,140.0,1.0,0.0,0.0,15.0,1.0,384.0,3.0,0.0,,0.0
20658833.0,Braine-l'Alleud,1420.0,485000.0,HOUSE,HOUSE,Regular,3.0,200.0,0.0,0.0,0.0,30.0,1.0,1028.0,3.0,0.0,,0.0
20658819.0,Lembeke,9971.0,259000.0,HOUSE,HOUSE,Regular,3.0,124.0,1.0,0.0,0.0,0.0,0.0,120.0,,0.0,GOOD,0.0
20658815.0,Westerlo,2260.0,399000.0,HOUSE,HOUSE,Regular,3.0,186.0,0.0,0.0,0.0,0.0,0.0,800.0,4.0,0.0,TO_BE_DONE_UP,0.0
20658807.0,Leuven Heverlee,3001.0,525000.0,HOUSE,HOUSE,Regular,2.0,120.0,1.0,0.0,0.0,15.0,0.0,140.0,2.0,0.0,GOOD,0.0
20658802.0,Liège Chênée,4032.0,199000.0,HOUSE,HOUSE,Regular,3.0,115.0,1.0,0.0,0.0,50.0,1.0,372.0,3.0,0.0,GOOD,0.0
20658797.0,Leernes,6142.0,299000.0,HOUSE,HOUSE,Regular,3.0,113.0,1.0,0.0,0.0,38.0,1.0,685.0,2.0,0.0,GOOD,0.0
20658790.0,Hamme (9220),9220.0,125000.0,HOUSE,HOUSE,Regular,0.0,,0.0,0.0,0.0,0.0,0.0,228.0,,0.0,TO_RENOVATE,0.0
20658788.0,Herne Herfelingen,1540.0,599671.0,HOUSE,HOUSE,Regular,3.0,234.0,1.0,0.0,0.0,0.0,0.0,590.0,4.0,0.0,AS_NEW,0.0
20658787.0,Galmaarden,1570.0,420974.0,HOUSE,HOUSE,Regular,3.0,163.0,1.0,0.0,0.0,0.0,0.0,563.0,4.0,0.0,AS_NEW,0.0
20658782.0,Nijlen,2560.0,449000.0,HOUSE,HOUSE,Regular,5.0,237.0,0.0,0.0,0.0,20.0,0.0,425.0,2.0,0.0,GOOD,0.0
20658778.0,Knokke-Heist,8300.0,895000.0,HOUSE,HOUSE,Regular,4.0,230.0,0.0,0.0,0.0,0.0,0.0,176.0,,0.0,AS_NEW,0.0
20658777.0,Jodoigne,1370.0,280000.0,HOUSE,COUNTRY_COTTAGE,Regular,3.0,116.0,1.0,0.0,0.0,0.0,0.0,763.0,4.0,0.0,TO_RENOVATE,0.0
20658774.0,Ath,7800.0,990000.0,HOUSE,HOUSE,Regular,14.0,456.0,1.0,0.0,0.0,55.0,1.0,6644.0,4.0,1.0,GOOD,0.0
20658772.0,Bekkevoort,3460.0,348000.0,HOUSE,HOUSE,Regular,2.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0
20658771.0,Cerfontaine,5630.0,200000.0,HOUSE,HOUSE,Regular,2.0,136.0,1.0,0.0,0.0,0.0,1.0,544.0,3.0,0.0,,0.0
20658765.0,Zoutleeuw,3440.0,480000.0,HOUSE,HOUSE,Regular,5.0,310.0,0.0,0.0,0.0,0.0,0.0,1060.0,4.0,0.0,GOOD,0.0
20151091.0,Geraardsbergen,9506.0,265000.0,HOUSE,HOUSE,Regular,3.0,257.0,1.0,0.0,0.0,0.0,0.0,648.0,3.0,0.0,,0.0
20148836.0,Sint-Lievens-Houtem,9520.0,650000.0,HOUSE,EXCEPTIONAL_PROPERTY,Regular,3.0,450.0,0.0,0.0,0.0,0.0,1.0,1543.0,4.0,0.0,GOOD,0.0
20143536.0,Smeerebbe-Vloerzegem,9506.0,165000.0,HOUSE,HOUSE,Regular,2.0,107.0,0.0,0.0,0.0,0.0,0.0,17.0,,0.0,TO_RENOVATE,0.0
20140368.0,Erembodegem,9320.0,419000.0,HOUSE,HOUSE,Regular,3.0,320.0,1.0,0.0,1.0,30.0,1.0,739.0,,0.0,GOOD,0.0
20140158.0,Erpe-Mere,9420.0,395000.0,HOUSE,HOUSE,Regular,5.0,213.0,1.0,0.0,0.0,0.0,0.0,801.0,2.0,0.0,GOOD,0.0
20138411.0,Hofstade,9308.0,345000.0,HOUSE,HOUSE,Regular,2.0,152.0,1.0,0.0,0.0,0.0,0.0,551.0,3.0,0.0,GOOD,0.0
20127709.0,Borsbeke,9552.0,459000.0,HOUSE,HOUSE,Regular,3.0,180.0,1.0,0.0,1.0,10.0,1.0,678.0,4.0,0.0,GOOD,0.0
20127423.0,Aalst,9300.0,369000.0,HOUSE,HOUSE,Regular,4.0,180.0,1.0,0.0,0.0,35.0,1.0,110.0,,0.0,JUST_RENOVATED,0.0
20124643.0,Sint-Lievens-Esse,9550.0,499000.0,HOUSE,MANSION,Regular,4.0,421.0,1.0,0.0,1.0,150.0,1.0,948.0,,0.0,GOOD,0.0
20123694.0,Aalst,9300.0,294500.0,HOUSE,HOUSE,Regular,3.0,127.0,1.0,0.0,0.0,16.0,1.0,163.0,,0.0,GOOD,0.0
20120107.0,Geraardsbergen,9500.0,129000.0,HOUSE,HOUSE,Regular,4.0,120.0,1.0,0.0,0.0,0.0,0.0,117.0,4.0,0.0,TO_RESTORE,0.0
20118436.0,Ninove,9400.0,649000.0,HOUSE,HOUSE,Regular,3.0,384.0,1.0,0.0,1.0,20.0,1.0,3459.0,,0.0,JUST_RENOVATED,0.0
20116176.0,Ninove,9406.0,175000.0,HOUSE,HOUSE,Regular,2.0,170.0,0.0,0.0,0.0,0.0,0.0,222.0,2.0,0.0,TO_RENOVATE,0.0
10778779.0,Leeuwergem,9620.0,364888.0,HOUSE,HOUSE,Regular,3.0,147.0,0.0,0.0,0.0,0.0,0.0,377.0,,0.0,GOOD,0.0
20113386.0,Herzele,9550.0,259000.0,HOUSE,HOUSE,Regular,5.0,,1.0,0.0,1.0,1.0,1.0,350.0,2.0,0.0,TO_BE_DONE_UP,0.0
20112694.0,Herzele,9550.0,525000.0,HOUSE,FARMHOUSE,Regular,7.0,272.0,0.0,0.0,0.0,0.0,0.0,13589.0,4.0,0.0,TO_RENOVATE,0.0
20108373.0,Geraardsbergen,9500.0,255000.0,HOUSE,MIXED_USE_BUILDING,Regular,1.0,94.0,1.0,0.0,0.0,0.0,0.0,116.0,3.0,0.0,GOOD,0.0
10926899.0,Herzele,9550.0,499000.0,HOUSE,MANSION,Regular,3.0,400.0,1.0,0.0,0.0,0.0,0.0,948.0,4.0,0.0,GOOD,0.0
20107679.0,Aalst,9300.0,240000.0,HOUSE,HOUSE,Regular,4.0,175.0,1.0,0.0,0.0,15.0,1.0,178.0,2.0,0.0,,0.0
20106840.0,Geraardsbergen,9500.0,159000.0,HOUSE,HOUSE,Regular,2.0,110.0,1.0,0.0,0.0,30.0,1.0,80.0,2.0,0.0,GOOD,0.0
20658764.0,Wevelgem,8560.0,379000.0,HOUSE,MIXED_USE_BUILDING,Regular,4.0,479.0,1.0,0.0,0.0,0.0,0.0,460.0,2.0,0.0,GOOD,0.0
20658761.0,Knokke-Heist,8300.0,895000.0,HOUSE,HOUSE,Regular,4.0,158.0,0.0,0.0,0.0,0.0,0.0,166.0,2.0,0.0,JUST_RENOVATED,0.0
20658757.0,Diani Beach,80401.0,275000.0,HOUSE,HOUSE,Regular,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,GOOD,0.0
20658756.0,Kruibeke,9150.0,1495000.0,HOUSE,MIXED_USE_BUILDING,Regular,17.0,,0.0,0.0,0.0,0.0,0.0,455.0,,0.0,GOOD,0.0
20658754.0,Berlare,9290.0,295000.0,HOUSE,HOUSE,Regular,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,GOOD,0.0
20658753.0,Mol,2400.0,379000.0,HOUSE,HOUSE,Regular,4.0,183.0,1.0,0.0,0.0,0.0,0.0,485.0,4.0,0.0,,0.0
20226379.0,Drongen,9031.0,374000.0,HOUSE,HOUSE,Regular,4.0,194.0,0.0,0.0,0.0,0.0,0.0,675.0,,0.0,,0.0
20658734.0,Halle,1500.0,380000.0,HOUSE,HOUSE,Regular,3.0,118.0,0.0,0.0,0.0,0.0,0.0,377.0,3.0,0.0,AS_NEW,0.0
20658723.0,Tubize,1480.0,120000.0,HOUSE,HOUSE,Regular,3.0,154.0,1.0,0.0,0.0,0.0,0.0,907.0,,0.0,TO_RENOVATE,0.0
20658710.0,Melle,9090.0,849000.0,HOUSE,HOUSE,Regular,3.0,329.0,1.0,1.0,0.0,0.0,1.0,865.0,4.0,0.0,GOOD,0.0
20658706.0,Beernem,8730.0,575000.0,HOUSE,HOUSE,Regular,4.0,216.0,1.0,0.0,0.0,0.0,1.0,2150.0,4.0,1.0,GOOD,0.0
20658702.0,Bellegem,8510.0,430000.0,HOUSE,HOUSE,Regular,3.0,180.0,1.0,0.0,0.0,0.0,0.0,2398.0,4.0,0.0,TO_BE_DONE_UP,0.0
20097706.0,Haaltert Denderhoutem,9450.0,347500.0,HOUSE,HOUSE,Regular,3.0,123.0,1.0,0.0,0.0,0.0,0.0,185.0,3.0,0.0,GOOD,0.0
20090472.0,Aalst,9300.0,585000.0,HOUSE,APARTMENT_BLOCK,Regular,4.0,,1.0,0.0,0.0,0.0,0.0,807.0,,0.0,,0.0
20081102.0,Aalst,9300.0,450000.0,HOUSE,MIXED_USE_BUILDING,Regular,3.0,,1.0,0.0,0.0,0.0,1.0,640.0,2.0,0.0,TO_BE_DONE_UP,0.0
20081103.0,Aalst Gijzegem,9308.0,450000.0,HOUSE,MIXED_USE_BUILDING,Regular,3.0,,1.0,0.0,0.0,0.0,1.0,640.0,2.0,0.0,TO_BE_DONE_UP,0.0
11034975.0,Haaltert,9450.0,584866.0,HOUSE,HOUSE,Regular,3.0,171.0,1.0,0.0,0.0,0.0,0.0,706.0,3.0,0.0,AS_NEW,0.0
20080968.0,Aalst,9300.0,450000.0,HOUSE,MIXED_USE_BUILDING,Regular,3.0,,1.0,0.0,0.0,0.0,1.0,640.0,2.0,0.0,TO_BE_DONE_UP,0.0
20022860.0,Erpe-Mere,9420.0,225000.0,HOUSE,HOUSE,Regular,3.0,227.0,0.0,0.0,0.0,0.0,0.0,330.0,2.0,0.0,TO_BE_DONE_UP,0.0
20077747.0,GERAARDSBERGEN,9500.0,75000.0,HOUSE,HOUSE,Regular,3.0,123.0,1.0,0.0,0.0,0.0,0.0,307.0,2.0,0.0,TO_RENOVATE,0.0
11345695.0,Ninove,9400.0,445340.0,HOUSE,HOUSE,Regular,4.0,206.0,0.0,0.0,0.0,0.0,0.0,523.0,3.0,0.0,AS_NEW,0.0
10869257.0,Denderleeuw Iddergem,9472.0,344446.0,HOUSE,HOUSE,Regular,3.0,132.0,0.0,0.0,0.0,0.0,0.0,286.0,3.0,0.0,AS_NEW,0.0
10939955.0,Ninove,9400.0,399303.0,HOUSE,HOUSE,Regular,3.0,185.0,0.0,0.0,0.0,0.0,0.0,420.0,3.0,0.0,AS_NEW,0.0
11262539.0,Aalst Erembodegem,9320.0,365579.0,HOUSE,HOUSE,Regular,3.0,126.0,0.0,0.0,0.0,0.0,0.0,380.0,3.0,0.0,AS_NEW,0.0
20071465.0,Erembodegem,9320.0,245000.0,HOUSE,HOUSE,Regular,3.0,152.0,1.0,0.0,0.0,10.0,1.0,503.0,,0.0,TO_RESTORE,0.0
10482210.0,Aalst Moorsel,9310.0,239000.0,HOUSE,HOUSE,Regular,4.0,172.0,1.0,0.0,0.0,0.0,1.0,260.0,2.0,0.0,TO_RENOVATE,0.0
20071069.0,Moorsel,9310.0,375000.0,HOUSE,VILLA,Regular,3.0,134.0,1.0,0.0,1.0,20.0,1.0,958.0,4.0,0.0,,0.0
20070245.0,Geraardsbergen,9500.0,2350000.0,HOUSE,HOUSE,Regular,5.0,669.0,0.0,0.0,0.0,0.0,0.0,2104.0,4.0,0.0,GOOD,0.0
11410739.0,Aalst,9310.0,550000.0,HOUSE,HOUSE,Regular,3.0,207.0,1.0,0.0,0.0,11.0,1.0,341.0,3.0,0.0,,0.0
11338167.0,Geraardsbergen,9500.0,1250000.0,HOUSE,EXCEPTIONAL_PROPERTY,Regular,8.0,825.0,1.0,0.0,0.0,0.0,0.0,930.0,2.0,0.0,AS_NEW,0.0
20658672.0,HOBOKEN,2660.0,299000.0,HOUSE,HOUSE,Regular,3.0,132.0,1.0,0.0,0.0,0.0,1.0,130.0,2.0,0.0,GOOD,0.0
20597394.0,GHLIN,7011.0,149990.0,HOUSE,HOUSE,Regular,3.0,146.0,1.0,0.0,0.0,0.0,1.0,490.0,2.0,0.0,TO_RENOVATE,0.0
20658665.0,DWORP,1653.0,475000.0,HOUSE,HOUSE,Regular,3.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0
20658659.0,Dentergem,8720.0,235000.0,HOUSE,HOUSE,Regular,3.0,128.0,1.0,0.0,0.0,0.0,0.0,523.0,4.0,0.0,,0.0
20561064.0,CHÂTELET,6200.0,145000.0,HOUSE,HOUSE,Regular,2.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,TO_BE_DONE_UP,0.0
20561831.0,CHÂTELET,6200.0,135000.0,HOUSE,HOUSE,Regular,2.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,TO_RESTORE,0.0
20454784.0,Forest,1190.0,749000.0,HOUSE,HOUSE,Regular,5.0,300.0,1.0,0.0,1.0,20.0,1.0,125.0,2.0,0.0,GOOD,0.0
20618638.0,SIRAULT,7332.0,,HOUSE,HOUSE,Life Sale,3.0,200.0,1.0,0.0,0.0,0.0,1.0,620.0,4.0,0.0,GOOD,0.0
20658640.0,HAMME-MILLE,1320.0,525000.0,HOUSE,HOUSE,Regular,3.0,152.0,1.0,0.0,0.0,21.0,0.0,1341.0,4.0,0.0,TO_BE_DONE_UP,0.0
20658635.0,Middelkerke,8434.0,319000.0,HOUSE,HOUSE,Regular,4.0,199.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,GOOD,0.0
20658626.0,MOUSCRON,7700.0,185000.0,HOUSE,HOUSE,Regular,2.0,139.0,0.0,0.0,0.0,0.0,0.0,225.0,2.0,0.0,JUST_RENOVATED,0.0
20658625.0,POTTES,7760.0,290000.0,HOUSE,HOUSE,Regular,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,TO_RESTORE,0.0
11415874.0,Aalst Gijzegem,9308.0,525000.0,HOUSE,BUNGALOW,Regular,4.0,206.0,1.0,0.0,0.0,0.0,0.0,877.0,4.0,0.0,GOOD,0.0
10863700.0,Erpe-Mere,9420.0,895000.0,HOUSE,APARTMENT_BLOCK,Regular,3.0,,1.0,0.0,0.0,0.0,0.0,2040.0,4.0,0.0,AS_NEW,0.0
11464522.0,Erpe-Mere,9420.0,374900.0,HOUSE,HOUSE,Regular,3.0,193.0,1.0,0.0,0.0,0.0,0.0,525.0,3.0,0.0,GOOD,0.0
10711563.0,Herzele,9550.0,299000.0,HOUSE,HOUSE,Regular,2.0,158.0,1.0,0.0,0.0,26.0,0.0,115.0,3.0,0.0,AS_NEW,0.0
11410564.0,Aalst,9300.0,525000.0,HOUSE,BUNGALOW,Regular,4.0,206.0,1.0,0.0,0.0,0.0,0.0,877.0,4.0,0.0,GOOD,0.0
11341384.0,Geraardsbergen,9500.0,110000.0,HOUSE,HOUSE,Regular,3.0,106.0,1.0,0.0,0.0,12.0,0.0,90.0,2.0,0.0,TO_RENOVATE,0.0
11338272.0,Geraardsbergen,9506.0,179000.0,HOUSE,HOUSE,Regular,2.0,160.0,1.0,0.0,0.0,0.0,1.0,256.0,3.0,0.0,,0.0
10955367.0,Geraardsbergen,9500.0,119000.0,HOUSE,HOUSE,Regular,2.0,90.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,,0.0
20069873.0,Sint-Lievens-Houtem,9520.0,342000.0,HOUSE,HOUSE,Regular,3.0,145.0,1.0,0.0,0.0,30.0,0.0,290.0,3.0,0.0,GOOD,0.0
20069864.0,Sint-Lievens-Houtem,9520.0,331000.0,HOUSE,HOUSE,Regular,3.0,150.0,1.0,0.0,0.0,30.0,0.0,185.0,2.0,0.0,GOOD,0.0
20069858.0,Sint-Lievens-Houtem,9520.0,331000.0,HOUSE,HOUSE,Regular,3.0,150.0,1.0,0.0,0.0,30.0,0.0,260.0,2.0,0.0,GOOD,0.0
11368364.0,Geraardsbergen,9500.0,595000.0,HOUSE,MIXED_USE_BUILDING,Regular,0.0,,1.0,1.0,0.0,0.0,0.0,350.0,3.0,0.0,GOOD,0.0
11373370.0,Geraardsbergen,9500.0,159000.0,HOUSE,HOUSE,Regular,3.0,96.0,0.0,0.0,0.0,0.0,0.0,42.0,,0.0,JUST_RENOVATED,0.0
20021852.0,Aalst (9300),9300.0,795000.0,HOUSE,HOUSE,Regular,3.0,350.0,1.0,0.0,0.0,0.0,1.0,10.0,,0.0,GOOD,0.0
11415695.0,Ninove,9400.0,309000.0,HOUSE,VILLA,Regular,3.0,211.0,1.0,0.0,0.0,0.0,0.0,868.0,4.0,0.0,TO_RENOVATE,0.0
